$MV,AIM,1,160,120,162,33,2,-87,0.79,29.93,AIMING#
$MV,AIM,1,160,120,163,31,3,-89,0.739,29.956,AIMING#
$MV,AIM,1,160,120,166,27,6,-93,0.771,29.884,AIMING#
$MV,AIM,1,160,120,171,22,11,-98,0.787,29.916,AIMING#
$MV,AIM,1,160,120,179,16,19,-104,0.786,29.92,AIMING#
$MV,AIM,1,160,120,185,12,25,-108,0.785,29.91,AIMING#
$MV,AIM,1,160,120,193,11,33,-109,0.787,29.917,AIMING#
$MV,AIM,1,160,120,199,13,39,-107,0.775,29.891,AIMING#
$MV,AIM,1,160,120,204,19,44,-101,0.806,29.879,AIMING#
$MV,AIM,1,160,120,211,23,51,-97,0.781,29.851,AIMING#
$MV,AIM,1,160,120,215,25,55,-95,0.771,29.874,AIMING#
$MV,AIM,1,160,120,214,28,54,-92,0.793,29.869,AIMING#
$MV,AIM,1,160,120,210,30,50,-90,0.788,29.873,AIMING#
$MV,AIM,1,160,120,206,32,46,-88,0.794,29.846,AIMING#
$MV,AIM,1,160,120,203,35,43,-85,0.788,29.867,AIMING#
$MV,AIM,1,160,120,199,40,39,-80,0.738,29.959,AIMING#
$MV,AIM,1,160,120,198,42,38,-78,0.776,29.901,AIMING#
$MV,AIM,1,160,120,199,45,39,-75,0.768,29.903,AIMING#
$MV,AIM,1,160,120,202,48,42,-72,0.768,29.911,AIMING#
$MV,AIM,1,160,120,203,52,43,-68,0.771,29.999,AIMING#
$MV,AIM,1,160,120,203,57,43,-63,0.778,30.032,AIMING#
$MV,AIM,1,160,120,202,60,42,-60,0.719,30.021,AIMING#
$MV,AIM,1,160,120,200,61,40,-59,0.752,30.065,AIMING#
$MV,AIM,1,160,120,199,64,39,-56,0.72,30.021,AIMING#
$MV,AIM,1,160,120,197,66,37,-54,0.707,30.011,AIMING#
$MV,AIM,1,160,120,196,68,36,-52,0.761,30.022,AIMING#
$MV,AIM,1,160,120,195,72,35,-48,0.763,30.022,AIMING#
$MV,AIM,1,160,120,194,77,34,-43,0.79,30.026,AIMING#
$MV,AIM,1,160,120,193,81,33,-39,0.767,30.041,AIMING#
$MV,AIM,1,160,120,195,82,35,-38,0.709,30.016,AIMING#
$MV,AIM,1,160,120,197,83,37,-37,0.709,29.937,AIMING#
$MV,AIM,1,160,120,201,83,41,-37,0.763,29.97,AIMING#
$MV,AIM,1,160,120,203,83,43,-37,0.751,29.965,AIMING#
$MV,AIM,1,160,120,206,85,46,-35,0.694,29.962,AIMING#
$MV,AIM,1,160,120,210,87,50,-33,0.737,29.992,AIMING#
$MV,AIM,1,160,120,215,89,55,-31,0.751,29.96,AIMING#
$MV,AIM,1,160,120,220,90,60,-30,0.697,29.959,AIMING#
$MV,AIM,1,160,120,222,91,62,-29,0.719,29.999,AIMING#
